"","a1","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"105","BLAN_041",1.57071223135571,1.57071223135571,1.10523737575027,1.82264507757558,1.19103505495021,1.10523737575027,1.73684739837564,1.19103505495021,1.57071223135571,1.19103505495021,1.19103505495021,1.10523737575027,1.10523737575027,1.65650991055565,1.73684739837564,1.73684739837564,1.65650991055565,1.10523737575027,1.82264507757558,1.73684739837564,1.82264507757558,1.73684739837564,1.19103505495021,1.82264507757558,1.73684739837564,1.82264507757558,1.57071223135571,1.10523737575027,1.57071223135571,1.57071223135571
"106","BLAN_003",0.66181601236595,0.429464240789391,0.335140268309798,0.19305567810497,1.01482372941969,0.249381586087085,1.33431898191819,0.33784775240172,1.06934493146475,0.179687522114032,0.184618432251391,0.255486497574328,0.818590268195969,0.683550776680086,0.512950189636227,-0.0504671002769757,0.752100416278687,0.737698690936602,1.23648007962219,0.833380694402704,1.01429231539239,0.854011841656701,0.304096427974011,0.297756214657008,0.334775633202907,0.291950619567325,0.800515104830505,0.670350215139434,0.177354500997563,0.0298231374930635
"107","BLAN_001",0.968228103269144,0.432411421728806,0.13945177503154,0.233408890330431,0.157698943585803,0.236792293957455,0.473372982648282,0.810699628228218,-0.0507792044905656,-0.0467774873574807,0.0462745861836974,0.149246731927978,0.515522596508829,0.192447329410956,0.222196943226703,0.17303356986597,0.448364361515032,-0.0217688662242315,-0.0257705833573165,0.648839075325232,-0.0627304271437076,0.245360112983572,0.0646373621062537,0.259605564404752,0.229407173197346,-0.018385462597208,0.6656875489308,0.729435956617077,0.123498835245314,0.0203807476363148
"108","BLAN_005",1.28477636596301,0.818877364800395,0.638483386707358,0.24753856351902,0.601977133204848,0.0876503170644802,0.740465166519358,0.121303915579076,0.758048300083579,0.437778574383245,0.879747920414138,0.653135179396348,0.460180944327488,0.538452974216042,0.729513687837363,0.794820369262968,0.270134082042998,0.197023210716126,0.685186543036731,0.675222857222062,0.604781363815277,0.736603034693524,1.18334473978475,0.70428031439282,0.739080333183089,0.835595219676396,0.923280940485174,1.34705061009467,0.938495585656389,1.03761055281518
"109","BLAN_007",0.535871084633426,0.543682986529783,0.0905023088366189,0.104373592594401,-0.0271113576649693,0.681227318650579,0.535871084633426,0.675167936789154,0.681227318650579,0.667356034892796,0.681227318650579,0.104373592594401,-0.0409826414227518,0.681227318650579,0.191604267584784,0.675167936789154,-0.0409826414227518,-0.0409826414227518,0.104373592594401,0.191604267584784,0.667356034892796,0.681227318650579,0.675167936789154,0.0983142107329762,0.549742368391208,0.183792365688427,0.191604267584784,0.760646091744604,0.535871084633426,0.0905023088366189
"110","BLAN_038",0.549742368391208,0.104373592594401,0.104373592594401,0.549742368391208,0.535871084633426,0.0983142107329762,0.681227318650579,-0.0271113576649693,0.760646091744604,-0.0409826414227518,-0.033170739526394,0.0983142107329762,-0.0271113576649693,0.535871084633426,0.535871084633426,-0.033170739526394,-0.0271113576649693,0.675167936789154,0.675167936789154,0.760646091744604,0.543682986529783,0.549742368391208,0.675167936789154,-0.033170739526394,0.681227318650579,0.667356034892796,0.768457993640962,0.0983142107329762,0.549742368391208,-0.0271113576649693
"111","SCBI_067",0.0725418790073681,0.907388933401577,0.712786779245787,0.737954358738874,1.04915211396556,1.00276924439709,0.418373910481902,1.04915211396556,1.04192180664896,0.19636778739487,1.00276924439709,0.596191178174886,0.881423516843987,1.04192180664896,0.19872797501902,0.19872797501902,1.16860607829127,1.01834632894942,0.19872797501902,0.350579826154417,0.0641951017716351,0.0725418790073681,1.00276924439709,0.159575412767148,0.939311188336847,0.159575412767148,1.04915211396556,0.900158626084975,1.16860607829127,1.02398453447248
"112","SCBI_012",0.633771180859716,0.759465277103748,0.00637641400959178,1.49447644242576,0.433395201526907,0.851869793316304,0.84718731384509,0.527812938598737,1.42129217933617,0.415734196013142,0.681419115619168,0.501058652438995,1.06678686754682,1.97395151756328,-0.0680942383902961,0.681135331984045,1.43061833995841,1.11864627207167,0.71604385384979,1.38258209901956,0.244615486785977,0.360659040880483,0.592485045937971,1.39869721722224,0.657068119415299,0.446472425947592,1.28852391010876,1.28139045061697,1.50088790159808,1.59974252774039
"113","SCBI_006",0.260987204848437,1.21930542772589,0.158152495443005,-0.112346057903239,0.347142830800698,0.0294213167518173,0.448986661795276,-0.122403892181345,0.526969332236798,0.46217552632694,0.598432004304243,0.440990479440437,1.05177351452139,-0.0230594016974184,1.06913207416645,0.0123981817150952,1.07609737492507,0.799346228826192,0.0386448246426487,-0.101560954911107,0.409410337826894,0.32269696563191,1.17645614028939,0.0741143343792922,0.130598388513388,0.0524349756082053,1.22112260960011,0.270329686008767,0.237439448837965,1.08800720232711
"114","SCBI_003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","SCBI_045",1.37991608684439,1.54829642379948,1.47483033412709,1.2968057855686,0.841738368836616,0.76707126873857,1.50309026607689,0.82528864735099,1.95052615319589,1.21951604397705,2.05322736300379,1.49242804449806,1.19444776445775,0.843707158468752,0.86144106436876,1.28641499817261,2.01392420301821,2.04867018636763,0.945575647852722,1.20924484771513,1.73019085499747,0.827335241705714,2.03477608709421,2.22222564112906,1.76955901617133,0.386973091561898,0.495789137700815,0.686525590036947,0.799342864070814,1.71339421270087
"116","SCBI_008",0.0528358142084234,-0.182949450232808,-0.182949450232808,0.0528358142084234,-0.182949450232808,0.0418255568783709,0.0528358142084234,0.0418255568783709,0.0418255568783709,0.0528358142084234,-0.182949450232808,0.0528358142084234,0.0418255568783709,0.0418255568783709,-0.171939192902755,0.0528358142084234,0.0418255568783709,-0.182949450232808,0.0528358142084234,0.0418255568783709,0.0418255568783709,-0.182949450232808,0.0528358142084234,-0.171939192902755,0.0528358142084234,0.0528358142084234,0.0418255568783709,-0.182949450232808,0.0528358142084234,0.0418255568783709
"117","SCBI_005",0.224705868530678,0.0723517095594264,0.10764211834278,0.737765162863036,0.563107520858021,0.167610723963306,0.441064906447472,0.492114190326822,0.176424645121252,0.0922095950856262,0.249024322887524,0.187146019202537,0.643464259347557,0.146076074384527,0.0369136072550073,0.176424645121252,0.225885468813079,0.598370816121565,0.496818765928491,0.244001750184731,0.196724616725821,0.659565095271872,0.575527600002013,0.75879939949501,0.460408557332525,0.309460419283275,0.372539565719257,0.0652106804324058,0.399649375848642,0.110935711351539
"118","SERC_049",0.119387839133725,0.265168415110326,0.83991479453397,0.817960126944871,0.323544103984626,0.480796955160592,-0.0252337046850702,1.00575162842815,-0.0846743653326972,0.217987708477349,0.323544103984626,0.119387839133725,0.111041061897992,-0.0846743653326972,0.962581670763666,0.447321711070554,-0.0846743653326972,0.22199845744584,0.267277242602204,-0.0252337046850702,0.275624019837938,0.140603129209113,-0.0040184146096826,0.162557796798212,0.813949377976381,0.791994710387281,0.758519466297244,0.293242659159793,0.694553873201464,0.839175417020258
"119","SERC_002",0.570866735198421,1.05901461312149,0.732770278757985,1.04215233231214,0.399795149071293,0.87376463954164,-0.048275724123315,0.416084154274018,0.633038553512215,0.475371661607737,0.131932282074238,0.220892138636928,0.80533937962192,0.853303738416959,0.295598065684698,0.117346511438851,0.702758110168447,1.05326416864371,0.647679071350219,0.731482250366986,0.761773435808357,0.592770258154903,0.636011352562449,0.756722207444305,0.156007194637541,0.0581836523098166,0.439631910284489,0.314240323279441,0.23167724162906,-0.0342645854783766
"120","SERC_004",0.0571718866447747,0.0571718866447747,0.0415948020924407,0.0571718866447747,0.0415948020924407,0.0571718866447747,-0.00558590454053637,-0.00558590454053637,0.0571718866447747,0.00999118001179748,0.0571718866447747,-0.00558590454053637,0.0415948020924407,0.0571718866447747,0.00999118001179748,0.0415948020924407,0.0571718866447747,0.00999118001179748,0.0571718866447747,-0.00558590454053637,0.0571718866447747,0.0571718866447747,0.0415948020924407,0.0571718866447747,0.0415948020924407,-0.205637360038468,-0.00558590454053637,0.0415948020924407,0.0571718866447747,0.0571718866447747
"121","SERC_005",0.930526169318321,2.24590666961607,0.107057789233957,0.474861703842315,1.16395385282866,0.00117930981484399,2.55734774277273,2.62687819958498,0.73501834459699,0.661435014718536,0.673709709900163,0.469957281069328,-0.00885267720729053,0.539273628817642,0.416632750458534,-0.102924107620922,0.00721634591073433,0.772036850906398,0.690318109403619,0.696308494897083,-0.200282026075676,1.58724184910334,0.00873064822772279,0.0128675373041098,-0.101507572405221,0.00873064822772279,1.77545367977909,2.00167009833492,-0.206058302505208,0.824848855313008
"122","SERC_007",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"123","WOOD_045",0.870607477166664,1.15455941354562,2.13408870490264,2.26645070520909,2.30856117392192,1.73668566324554,2.18900754205562,1.72105335740802,1.90421166511108,0.93230604200745,2.32568155120664,0.783926011061449,1.88568334235186,1.26281485008097,0.976329914874097,0.919453366149161,1.59684691240093,1.02971294927626,1.85306177561762,0.782748654698953,0.492203784482053,1.98191850555269,1.66324815826378,1.06523438551479,1.05744768718253,1.12820339745623,0.649866685362537,1.19080078065481,1.59847321965971,1.90640696529252
"124","NIWO_002",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"125","DCFS_065",2.27483726149664,2.0521692630628,1.74315650278954,1.80536582222045,1.94080440070959,1.63865457857501,1.89445977331221,1.83782875032648,1.6440737848639,1.05488709345808,1.95390043395984,2.03095593895246,1.30119262248247,1.74556272220786,1.01836208927973,0.659983627420067,1.62250914333382,0.793751708579558,1.93016426217991,1.02435797110868,2.30080464401928,1.05079084813763,2.32981982066518,1.55058833616005,2.15618113423543,1.98833678285968,1.9230094554518,0.774179687237128,1.76506441320947,2.29587908206884
"126","DCFS_062",1.62095924341329,0.560586473141774,2.00593541502856,0.700926610134389,1.99072175079174,1.54942773591579,1.35546853111344,0.670101045852504,0.711468335613508,0.965071353715507,0.63067554566826,1.82404742363462,0.563517310674463,0.939002167531094,1.65339510521181,1.01565171728353,1.66567793191593,1.69121030787942,1.03296006739593,1.36601025659256,0.862889427999586,0.563517310674463,1.62327694304132,1.56148754886746,0.892619930403311,1.37930104490503,0.656870410245562,1.55619436054906,0.754322664191676,1.65008494552328
"127","DCFS_067",1.89259491058093,1.97414540153543,1.32383742955937,1.21967822038292,1.67644330460375,1.83218989352321,1.84877090228359,2.00114649281068,1.85160844850235,1.82504148064179,1.72052906187936,1.35083852083462,1.75588892345708,1.99435930316389,1.13980051300111,2.009201625983,1.92322811422406,1.97414540153543,1.18043563340297,1.93473002879597,1.97247261796273,2.02757936983963,1.976811437342,2.10306470416813,1.86445685338125,1.35877664048765,1.94869066875321,1.98276874895406,1.88394683231622,1.73329655292954
"128","DCFS_003",1.01895405048317,1.41571072172285,1.28109589479306,0.0715527314106438,1.0726309323515,1.28109589479306,1.33477277666139,0.0715527314106438,1.41571072172285,0.152490676472106,1.33477277666139,1.28109589479306,1.15356887741296,0.0178758495423153,0.0178758495423153,0.152490676472106,1.15356887741296,1.01895405048317,1.01895405048317,0.0715527314106438,1.01895405048317,0.152490676472106,0.0178758495423153,1.0726309323515,1.28109589479306,0.152490676472106,1.0726309323515,1.33477277666139,1.0726309323515,1.28109589479306
"129","DCFS_009",2.40550159556166,1.72460941018197,1.75895414708851,1.7821006104795,1.81609590395682,1.85190686124512,1.65326738421681,1.99929681311632,1.76245782921298,1.77934144524675,1.78643083086285,1.6407135133261,1.52998560415391,1.9568547705524,2.02438045330561,1.75723714432018,1.75895414708851,1.68445811628859,1.79414123636772,1.57768029827996,1.80139618965242,1.56552213686234,1.97621474725385,1.94862563381177,1.76656263856595,2.34115540963588,1.59963496586906,2.41045391486646,1.78277046415068,1.60156095107423
"130","DCFS_008",1.41623157229081,1.59368202817452,1.9710442437898,1.5183820101219,1.40843763417866,1.91405138208691,1.93064782277665,1.43280865449678,2.03558558452054,2.25848030463787,1.52531304756291,1.45275819048159,2.20338390654564,2.06720703947711,1.59772608865664,2.05095637207543,1.59544388108065,1.46819695184215,1.80744011971284,2.15659548072074,1.41795525510264,1.74581105480385,1.76554208226837,1.78502105048045,1.96739600888048,1.36116446037477,1.44019440578173,2.08144046970625,1.90473875565669,1.80392981800552
"131","DCFS_007",2.47779279387631,2.21613391118437,2.621099111769,2.48958710325806,2.39124422607413,2.44103801204002,2.45704869286494,2.18133621156763,2.16834056462923,2.35285320849599,2.00237417136145,2.33703108129915,2.26642263454226,2.621099111769,2.06408948120594,2.24602570405132,2.19526003101533,2.18658504340369,2.41624057734366,2.33118932624479,2.65250397082614,2.19282919212445,2.33710396787509,2.46949777403173,2.43231083186749,2.03815368758327,2.45183786841371,2.25024707771202,2.90443281930091,2.57646547739083
"132","DCFS_004",1.7528035941577,2.79397662509203,2.90090341488142,1.99399646527073,1.66581017853438,1.96771427220399,2.37948784923962,1.91144660162564,2.67287585275258,1.68382731359181,2.26124516363489,2.22942990169601,2.74207984555215,2.58799850540273,1.7390808546407,1.85421099791686,2.67319068207192,1.28907941077873,1.73691785126832,2.03761969184596,2.39281724673634,2.17399263770769,2.87559291312168,1.7733610245662,1.92467760082156,1.89722831678846,2.16305764366005,1.95878288252103,2.51814643257193,1.49763628301894
"133","DCFS_006",2.67321012078136,2.24827898810644,2.59982252826546,2.45228760689644,2.46031575127754,2.06745065923094,2.08022723118263,2.46489426940212,2.66960321961677,2.13285701673132,2.37525528475187,2.39528518640843,2.48417899909584,2.52683614039249,2.55585512231962,1.93577729572145,2.68850426407658,2.37890001438054,2.49391141201307,2.41095418196883,2.04318194419058,2.05240776413056,2.61620770029336,2.59429664241075,2.66938564225966,2.61697343406808,2.12242695380019,2.02999479849629,2.47615085471473,2.50247432284513
"134","DCFS_063",1.77950389202191,1.77950389202191,1.77950389202191,1.80043436201025,1.80043436201025,1.63429919499031,1.63429919499031,1.80043436201025,1.80043436201025,1.80043436201025,1.80043436201025,1.61336872500198,1.94089964428227,1.61336872500198,1.80043436201025,1.80043436201025,1.61336872500198,1.80043436201025,1.63429919499031,1.91996917429394,1.80043436201025,1.91996917429394,1.77950389202191,1.94089964428227,1.63429919499031,1.94089964428227,1.61336872500198,1.63429919499031,1.63429919499031,1.80043436201025
"135","NOGP_062",0.409101868428806,0.58381783363747,1.04878210825893,1.01198735370977,0.964202401857001,0.943548591668988,1.06940578234699,0.206346363491673,0.458236480975226,0.725739333801363,0.6990624850469,1.00720846580653,0.787067784795362,1.14263324954674,0.183280182011451,0.345235160688986,0.347273592124638,0.177791688359205,0.403398385233414,0.28998677020538,0.732399558691458,0.908569387588688,0.3532138909859,0.39115203123806,0.975081838348639,0.722141355019497,0.677192198255018,0.861772457935501,0.907821159760071,0.307489359787411
"136","NOGP_061",1.13724452277107,1.24893446385011,2.1928811722532,1.21216770211584,1.82022805868596,0.99627989763211,1.31903543550397,1.1444942432816,1.93572997848878,1.75658635155775,1.69789608546992,2.01029813481929,1.95309306449932,1.85022118238536,2.01722212482409,1.27764098136238,2.07846593341177,1.46985319777959,1.53128470278413,1.42513748848798,2.08295634137311,1.67644450654755,0.874851598985032,1.4590599782284,1.43877228813426,1.99879887694185,2.04154496661772,1.04997336054461,1.1896792167001,2.05283877256624
"137","NOGP_065",1.34417995331581,0.774025787692528,0.61070445696824,1.48300100253298,0.988799440666229,2.03379812866229,1.29953520626101,1.21745787324231,2.13151628312927,1.33205416471127,1.52903903631013,1.6334582789971,1.48312841520477,1.64654974958355,0.654651529347686,0.988685192082054,2.13199825173201,1.43346917755301,0.447527891221989,2.0619990847149,1.1938907693581,1.14260342366992,1.3576478284664,1.30975268025882,1.28977034514393,1.49144384050378,2.25774684014649,1.08322496457653,1.62062675702006,2.0458233889729
"138","NOGP_006",0.938580922592139,2.05762416081093,1.20019028050445,0.433141366741586,1.15359553289191,1.46004513162847,1.19908664729409,1.67642163989416,1.10301407112243,0.722534350239759,1.18759791316984,1.39991844976565,1.20619043582279,2.07406281086968,1.32206264533257,1.4585781619691,0.717566245103395,1.49319930104902,1.03472736311621,1.52590944733542,1.97226013379068,0.786192723295082,1.49763616499493,1.45671379332825,1.2993894979181,1.10302217162919,0.378446236836869,0.874679919756093,1.68211805040874,1.5554645750751
"139","NOGP_002",2.00920838405884,1.53890455938126,1.16969036131417,1.69112740605678,1.73546019307126,2.41047295691661,1.46162757946891,1.45937164461875,2.04666013462196,2.06649275148648,1.82186595056046,0.966144497843777,1.23500993919788,1.18458190399007,1.34483515255477,2.03013555580698,1.59685684286229,0.966420521356839,1.39456053810421,0.952893107057911,1.55053982189362,2.00762708864237,1.81283839504558,1.856470947109,1.94422331367855,2.04092568056926,1.69292308911096,1.23281716777574,1.80766095954406,1.27858956545054
"140","NOGP_003",1.79899154213897,0.177692938106185,1.59224872330507,1.96419720877762,0.572268228204746,1.91113583860651,1.79983473306481,1.67957295019756,1.89823530331022,2.07129960231913,1.10429130089207,1.63205009184342,1.50922004096096,1.79869326126344,0.562051709114891,1.77772552458373,0.881557602506753,0.600237177779559,1.59512072311896,1.53924593018671,1.00057885397847,1.61512826860047,1.59752458879594,0.659627276800318,1.84281246070164,2.07946103034603,1.77023575099284,1.72542981129428,1.74101139960926,1.73809593792313
"141","NOGP_005",1.0663181237655,1.23617530761067,1.21872111371406,1.49999895536601,0.948052171470735,1.55259198782393,1.6861149748918,0.974581015629427,1.18796165481259,1.32156464643863,1.15193573361952,1.70056729836479,1.49073644872706,1.29560433990114,1.49798536411761,0.98134212493785,0.749183534287936,1.34820670646222,0.864865924757016,1.06168229198167,1.07821775873648,1.60182019922383,1.30562854601046,0.982496047002762,1.23333979030228,1.21944397209268,1.1395065483588,1.3478652500097,1.42555242325636,1.69341058013023
"142","NOGP_012",1.6480483163357,1.67353304592679,0.570386296528422,1.34759730818681,1.97470588348006,1.95043988732946,1.52676102012089,0.504905585877036,1.62701824619012,0.361637465559818,1.51264825681566,0.785625916573399,1.77207670917011,1.9403145144697,0.818207788089059,2.48947336201797,2.15472377312935,1.63006908633275,1.4351957129257,1.64517860701356,1.7837302571206,1.64831028647909,1.61718142029777,1.88976775007359,0.3110348849378,1.59091574678427,0.411535550062025,0.292202010208272,1.42840500691546,0.187615996146726
"143","STER_018",1.33029848085762,1.33029848085762,1.36737922006016,1.63116557988042,0.796222545959497,1.57071223135571,1.33029848085762,0.735769197434782,0.735769197434782,1.53363149215317,0.698688458232245,1.63116557988042,0.698688458232245,1.53363149215317,0.698688458232245,1.57071223135571,1.42783256858487,0.698688458232245,1.33029848085762,0.698688458232245,1.36737922006016,1.57071223135571,1.33029848085762,0.735769197434782,0.796222545959497,1.36737922006016,1.63116557988042,1.57071223135571,1.57071223135571,1.53363149215317
"144","STER_006",1.23686765858787,1.35525639105293,0.51836918579144,1.23946876296368,1.12339992225539,1.70187851455006,1.53278773094664,1.7251451959772,1.29056945595097,1.41958508160568,0.540901377461723,1.63629782687075,1.16467342386967,1.43212494282023,1.23184386846492,1.55033174496175,0.607146100794954,1.0288001795339,1.07087400389877,0.916833980388079,1.77847597478609,0.558670459796422,0.685546824862636,1.7608189707448,1.76020786259524,1.78554761447834,0.451210365296312,0.611035254346872,0.58421550188394,1.27695929203465
"145","CPER_046",0.513464624633058,0.787881263947628,0.729234569950703,1.3059194116753,1.52941061867677,1.76131156573619,1.5549564904145,1.30307311536102,2.01268955446603,0.904098532129461,0.979815511797721,2.10898746635574,1.16557414253696,1.91662472683181,1.83215653474848,0.644475371070034,0.898338685862692,0.869871413109238,1.73783023829845,1.15291393599974,1.73846016351157,0.616130476316818,2.16416769519366,0.992635856309804,0.632111980166013,0.710112299710323,0.943929704065951,0.96209862649508,1.39917024705725,0.722484704491553
"146","CPER_002",1.82638817831287,1.82858969876729,1.6823324705738,0.925555644575402,1.55662659660127,1.64378803348012,0.878503544783691,1.67171824613539,1.59793250209538,1.50770395223078,1.76930469741143,1.33741807525787,1.83304312885991,1.1134479115437,1.73612629747109,1.96244573644694,1.79686821593435,0.976247871011288,1.67815738884247,1.46585739785952,1.68063922964532,1.54636087166821,1.6088129667962,1.6936360630147,1.5025865795225,1.469068025543,1.44311597964183,1.90978173343273,1.58143345116232,1.40120212417438
"147","CPER_003",0.988125332442754,0.654327153091219,0.623786252296923,1.52868973581497,1.38202516166885,-0.0167838265460359,0.765144568979738,1.45616463101923,1.17027391506178,0.549523378241891,0.742801979917357,0.37675211303658,1.66107335268786,0.534630040636027,1.74265723966191,0.391676683676504,0.49806064967759,0.606979551868235,0.707208141217384,0.721444555516242,0.764012477229491,1.14253756678127,0.123739123943135,1.50488716608493,1.53079218873316,0.973266385867415,2.33266037826994,1.05271723285172,0.733382475761523,1.58277477183299
"148","RMNP_044",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"149","RMNP_045",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"150","RMNP_043",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"151","RMNP_041",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"152","STER_011",0.758321475313611,0.535657354529127,1.11488855012313,0.850642010691381,0.719912534516308,0.836917501272716,0.877542214719484,0.494929232900563,0.165808853749425,0.815370634117572,0.420132112067057,0.68757057141432,1.31368893774094,0.29277911674,0.508445442493395,1.19516644533604,0.496327377396096,1.12684817925027,1.11436241192307,0.652489969679404,1.3522600859345,0.883566962153426,0.182300424233585,0.71738347053518,1.37384742975525,0.853835174554858,1.15203921848194,0.834744137365266,0.800189546075365,1.12622135960456
"153","STER_012",1.56020717653434,0.849265047446053,1.26636503783676,0.485510185153277,1.4390523646191,0.522926505153274,1.07682585928384,0.253743270716589,1.43229847136072,0.443884326122965,1.07389502175115,1.36180118153784,0.927112964688792,0.228435413594929,1.41743251845017,0.245654857722765,1.16701828402823,1.01321667659561,-0.0571724248672307,1.06200464618069,1.54719322809434,0.117114276702366,0.901895539703042,0.80079791199053,1.04568664427204,1.01321667659561,0.987684300632121,0.202903037631445,0.933339364039361,1.37811918344649
"154","STER_010",1.32111117386028,1.17869932883412,0.323982763258626,1.53534375873258,1.37027143121781,0.197845525863104,1.23004897307067,1.73735596980183,1.06635254587798,0.312867203895428,1.80296576805699,1.3260088798043,1.32957009873406,0.100166389363562,1.53705954859773,1.76727959226816,1.18688614654531,1.20076288152896,1.48048181973871,1.39312940938165,1.09986460318221,1.43787880252187,0.335725182059268,1.13634348839373,1.64830716948343,1.27592213216851,0.846704074265564,1.20400001409751,0.288223616340869,1.41001903185154
"155","STER_016",1.6204230716166,1.54199192102269,0.632032180280883,1.40830975076223,1.1393806742675,0.386754394627711,0.527882390734975,0.853231561627987,1.29426850135057,0.863356698303434,1.24430919133204,1.21468667453619,1.39730826571573,1.84569559799079,1.66299632959098,2.03065865639002,0.251407751512137,0.450387227557219,1.32239087986583,1.26178817575737,0.89275904348905,0.485890368700049,1.72306258684596,1.08354768988023,0.525116664203319,1.04990287877352,1.75510966355354,1.21506108381471,1.31552894008961,2.19656632659823
"156","STER_032",1.48027806345066,1.36392370862102,1.28726713298947,1.29145303855461,2.52531835984564,1.55179763350087,2.51177395381026,2.21928896879031,1.95859642391353,1.53213220054746,1.48572720309661,2.22667322978914,2.16060279938488,2.15195530430524,2.28240113838648,1.48027806345066,2.50758804824512,1.6075255420982,1.36392370862102,2.15933956530408,2.58843052944181,1.54441337250203,1.29271627263542,1.53086896646665,2.50758804824512,1.36810961418617,2.52531835984564,1.04556813379401,1.31364493966963,1.55306086758167
"157","STER_028",0.841874099380976,1.99693606207357,2.2863920547525,1.32469513249035,2.33960497452836,0.669543299741499,2.74671263111877,2.17359657947235,2.16314366564376,1.01597399140022,1.98594794139839,2.06034977793644,2.16089087942821,1.62467586812382,1.78641340867821,2.57439337955905,2.63038418442457,2.22925992158239,0.873803535438642,1.48940535560366,1.64709863363094,0.61460716181583,2.58243844239407,0.745337577348616,1.6348948947939,1.77697098569758,1.57380786161902,1.90159811524749,0.754178820180679,1.5165165953213
"158","STER_033",1.16688979269925,1.11861872615344,2.06064165963451,1.16688979269925,1.89069403105084,1.11861872615344,1.93896509759665,1.20707442862207,1.97914973351947,1.20707442862207,1.97914973351947,1.93896509759665,2.10082629555733,1.93896509759665,1.11861872615344,1.16688979269925,2.0123705930887,1.97914973351947,1.93896509759665,1.93896509759665,1.89069403105084,1.97914973351947,1.11861872615344,1.16688979269925,2.0123705930887,2.10082629555733,2.06064165963451,1.11861872615344,1.20707442862207,1.20707442862207
"159","NIWO_004",0.556595003036149,0.510377845355517,0.499383234783716,0.0368900264108644,0.058915186068154,0.563622403918585,0.697403016715421,0.220846716275479,0.665389888203726,0.760440279219161,0.719361140813095,0.714261894940627,0.67980074856094,0.742838011064681,0.720944189093116,0.487729254962233,0.809281206657923,0.60943538892337,0.526236665496103,0.658134779442728,0.469759928967989,0.728803336735555,0.725046997932758,0.500485324347798,0.576655590433757,0.63484026003483,0.543881899184144,0.646694725095923,0.702847369317834,0.771817141911038
"160","JORN_004",0.0975340877272528,0.729144110352625,0.0975340877272528,0.0975340877272528,-0.166735624261402,0.729144110352625,0.729144110352625,-0.166735624261402,0.729144110352625,0.0975340877272528,-0.166735624261402,0.0975340877272528,0.464874398363971,0.729144110352625,0.464874398363971,0.464874398363971,0.0975340877272528,-0.166735624261402,-0.166735624261402,0.0975340877272528,0.729144110352625,-0.166735624261402,-0.166735624261402,0.0975340877272528,-0.166735624261402,0.0975340877272528,0.464874398363971,0.464874398363971,-0.166735624261402,-0.166735624261402
"161","JORN_002",0.123074315869145,1.05495098027585,1.05495098027585,0.0538727793349959,-0.043661308392257,0.123074315869145,0.0538727793349959,1.05495098027585,1.12415251681,-0.043661308392257,0.9574168925486,0.0538727793349959,0.123074315869145,-0.043661308392257,1.12415251681,1.12415251681,1.12415251681,1.05495098027585,0.9574168925486,1.05495098027585,-0.043661308392257,-0.043661308392257,0.9574168925486,-0.043661308392257,0.0538727793349959,0.123074315869145,0.0538727793349959,0.0538727793349959,0.9574168925486,1.05495098027585
"162","JORN_047",1.23881726801841,1.19796248902925,1.00315713487016,0.982051914935985,1.43958572171836,0.596918910958467,1.02418346229661,1.22734473384868,1.07420661505424,1.23727613953811,1.47910288004324,1.1866629844609,1.08148733181027,1.10962598521951,1.14165739765864,1.56717056867467,1.0375790219422,1.21448357428812,0.375601736643138,0.523844993650585,0.350456716486288,1.10595351371488,0.96395090444884,1.60868225335,1.29185290667375,1.25551033123041,1.52987440311404,1.33447323143279,1.25228897509634,0.606571264627352
"163","JORN_045",0.845238322867281,1.46295606050258,0.507093517674553,1.20860026450165,1.72125325283085,0.405738516646812,0.218647628556758,0.83941643777085,1.49979989320537,1.87897623356541,1.74888849645704,1.41233816650266,0.783756283165434,1.24558833456124,1.09075681117176,1.11179771030592,0.323940721026254,1.06041046319454,1.10650798149644,1.70211554135997,0.888575176571488,1.59122354837657,1.6518795815821,2.10449645119649,1.30542758546166,0.597440480063508,0.516855403961883,0.468368972354606,0.650858723207768,1.50674376011952
"164","JORN_042",1.73507268324028,0.378982604206285,0.907565204344311,0.646872923251151,1.18580059670709,1.17764461420835,1.3934094822533,0.626763059365743,1.23701096964692,1.62830104084303,1.28519815055627,0.956723795204318,0.268666770882506,1.13550821867714,0.183981180613212,1.10025129583797,1.60383772567027,0.990052173711394,1.18513556958645,0.722161854666526,1.75104802245447,1.1681701560454,1.27978508335145,1.60443209678915,1.87639219405825,1.39155871177823,1.11927673936486,1.32876300830581,1.51609848790104,1.23248670452177
